stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,wheelchair_boarding,platform_code,parent_station,level_id,zone_id
10031,10031,Clayton Ave & 78th St E,Nearside S,44.837318,-93.034650,https://www.metrotransit.org/nextrip/10031,0,2,,,,
10032,10032,78th St E & Charles Way,Across From W,44.837242,-93.036387,https://www.metrotransit.org/nextrip/10032,0,1,,,,
10034,10034,78th St E & Rolling Meadows Apts,Nearside W,44.837217,-93.037799,https://www.metrotransit.org/nextrip/10034,0,1,,,,
10035,10035,78th St E & Chandler / Cahill,Midblock W,44.836545,-93.040210,https://www.metrotransit.org/nextrip/10035,0,1,,,,
10036,10036,78th St E & Cahill Ave,Nearside W,44.836371,-93.042019,https://www.metrotransit.org/nextrip/10036,0,1,,,,
10037,10037,Fillmore Ave E & Robert St,Farside E,44.941485,-93.084485,https://www.metrotransit.org/nextrip/10037,0,1,,,,
10039,10039,Fillmore Ave E & State St,Nearside E,44.943206,-93.080405,https://www.metrotransit.org/nextrip/10039,0,2,,,,
10040,10040,Fillmore Ave E & Lafayette Rd W,Nearside E,44.943606,-93.078423,https://www.metrotransit.org/nextrip/10040,0,2,,,,
10041,10041,Fillmore Ave E & Lafayette Rd E,Midblock E,44.943831,-93.075453,https://www.metrotransit.org/nextrip/10041,0,2,,,,
10042,10042,Fillmore Ave E & Ridder Circle,Nearside S,44.943484,-93.073934,https://www.metrotransit.org/nextrip/10042,0,2,,,,
10044,10044,Plato Blvd & Chester St,Farside W,44.940902,-93.073456,https://www.metrotransit.org/nextrip/10044,0,1,,,,
10045,10045,Plato Blvd & State St,Nearside W,44.939467,-93.077932,https://www.metrotransit.org/nextrip/10045,0,1,,,,
10046,10046,Plato Blvd & Eva St,Nearside W,44.939165,-93.080225,https://www.metrotransit.org/nextrip/10046,0,1,,,,
10048,10048,Cesar Chavez St & Ada St,Across From E,44.929481,-93.077097,https://www.metrotransit.org/nextrip/10048,0,1,,,,
10050,10050,Cesar Chavez St & Bancroft Ave,Across From S,44.928454,-93.073414,https://www.metrotransit.org/nextrip/10050,0,1,,,,
10052,10052,Concord St & Kansas St,Nearside S,44.926000,-93.067115,https://www.metrotransit.org/nextrip/10052,0,1,,,,
10053,10053,Concord St & Page St,Nearside S,44.924942,-93.065280,https://www.metrotransit.org/nextrip/10053,0,1,,,,
10054,10054,Concord St & Curtice St,Nearside S,44.923189,-93.063398,https://www.metrotransit.org/nextrip/10054,0,1,,,,
10055,10055,Concord St & Belvidere St,Nearside S,44.922247,-93.062591,https://www.metrotransit.org/nextrip/10055,0,1,,,,
10057,10057,Concord St & Annapolis St,Nearside S,44.919678,-93.059994,https://www.metrotransit.org/nextrip/10057,0,2,,,,
10058,10058,Concord St N & Bircher Ave,Nearside S,44.918234,-93.058543,https://www.metrotransit.org/nextrip/10058,0,1,,,,
10059,10059,Concord St N & Stanley Ave,Farside S,44.915983,-93.056513,https://www.metrotransit.org/nextrip/10059,0,1,,,,
10060,10060,Concord St N & Butler Ave,Farside S,44.913958,-93.054622,https://www.metrotransit.org/nextrip/10060,0,1,,,,
10061,10061,Concord St N & #1180-Speedway,Across From S,44.908700,-93.050137,https://www.metrotransit.org/nextrip/10061,0,1,,,,
10062,10062,Concord St N & Bryant Ave N,Nearside S,44.905864,-93.047069,https://www.metrotransit.org/nextrip/10062,0,1,,,,
10064,10064,Concord St N & #522,Across From S,44.899872,-93.040153,https://www.metrotransit.org/nextrip/10064,0,1,,,,
10065,10065,Concord St N & Wentworth Ave,Farside S,44.898205,-93.038520,https://www.metrotransit.org/nextrip/10065,0,1,,,,
10066,10066,Concord Exchange & Grand Ave,Farside S,44.892402,-93.034853,https://www.metrotransit.org/nextrip/10066,0,1,,,,
10067,10067,Concord Exchange & Veterans Memorial Dr,Nearside S,44.891389,-93.034440,https://www.metrotransit.org/nextrip/10067,0,1,,,,
10068,10068,Concord Exchange & #144,Nearside S,44.889123,-93.033927,https://www.metrotransit.org/nextrip/10068,0,1,,,,
10069,10069,Concord Exchange & Camber Ave,Nearside S,44.887988,-93.033642,https://www.metrotransit.org/nextrip/10069,0,1,,,,
10072,10072,Concord St & Armour Ave,Nearside S,44.884919,-93.032336,https://www.metrotransit.org/nextrip/10072,0,1,,,,
10074,10074,Concord St S & Dale Place,Nearside S,44.873397,-93.029341,https://www.metrotransit.org/nextrip/10074,0,1,,,,
10076,10076,Concord St S & Poplar St E,Farside S,44.866094,-93.024308,https://www.metrotransit.org/nextrip/10076,0,1,,,,
10078,10078,Concord Blvd & Linden St,Nearside S,44.864430,-93.023480,https://www.metrotransit.org/nextrip/10078,0,1,,,,
10079,10079,Concord Blvd & Dawn Way E,Nearside S,44.862788,-93.022753,https://www.metrotransit.org/nextrip/10079,0,1,,,,
10080,10080,Dawn Way & 61st St E,Nearside S,44.860457,-93.025684,https://www.metrotransit.org/nextrip/10080,0,2,,,,
10081,10081,Dawn Way & 63rd St E,Nearside S,44.858933,-93.025345,https://www.metrotransit.org/nextrip/10081,0,2,,,,
10082,10082,Dawn Way & 64th St E,Nearside S,44.857125,-93.025317,https://www.metrotransit.org/nextrip/10082,0,2,,,,
10083,10083,Dawn Way & 65th St E,Nearside S,44.855333,-93.025347,https://www.metrotransit.org/nextrip/10083,0,2,,,,
10085,10085,Dawn Way & 66th St / 67th St E,Midblock S,44.852897,-93.025229,https://www.metrotransit.org/nextrip/10085,0,1,,,,
10086,10086,Dawn Ave & 69th St E,Nearside S,44.849915,-93.024600,https://www.metrotransit.org/nextrip/10086,0,1,,,,
10087,10087,Dawn Ave & 70th St E,Nearside S,44.848200,-93.024580,https://www.metrotransit.org/nextrip/10087,0,1,,,,
10088,10088,Dawn Ave E & 71st St E,Nearside S,44.846292,-93.024564,https://www.metrotransit.org/nextrip/10088,0,2,,,,
10090,10090,Dawn Ave E & 72nd St E,Nearside S,44.844501,-93.024527,https://www.metrotransit.org/nextrip/10090,0,2,,,,
10095,10095,Dawn Ave & 76th Way E,Nearside S,44.839215,-93.024481,https://www.metrotransit.org/nextrip/10095,0,2,,,,
10097,10097,Dawn Ave & 78th St E,Nearside S,44.837388,-93.024462,https://www.metrotransit.org/nextrip/10097,0,2,,,,
10100,10100,Dawn Ave & 80th St E,Nearside S,44.833793,-93.025115,https://www.metrotransit.org/nextrip/10100,0,2,,,,
10103,10103,80th St E & Cooper Ave E,Nearside W,44.833638,-93.029556,https://www.metrotransit.org/nextrip/10103,0,2,,,,
10106,10106,80th St E & Clayton Ave,Nearside W,44.833661,-93.033569,https://www.metrotransit.org/nextrip/10106,0,2,,,,
10108,10108,80th St E & Cahill Plaza,Nearside W,44.834334,-93.041442,https://www.metrotransit.org/nextrip/10108,0,1,,,,
10116,10116,College Trail & Blaine Ave,Nearside W,44.827209,-93.050215,https://www.metrotransit.org/nextrip/10116,0,1,,,,
10231,10231,7th St W & Ann St,Nearside N,44.936071,-93.114285,https://www.metrotransit.org/nextrip/10231,0,1,,,,
10232,10232,7th St W & Dousman St,Nearside N,44.937144,-93.112718,https://www.metrotransit.org/nextrip/10232,0,1,,,,
10234,10234,7th St W & Smith Ave,Nearside N,44.939311,-93.109530,https://www.metrotransit.org/nextrip/10234,0,1,,,,
10236,10236,7th St W & Grand Ave,Farside N,44.941674,-93.106120,https://www.metrotransit.org/nextrip/10236,0,1,,,,
10238,10238,7th St W & Chestnut St,Nearside N,44.943233,-93.104140,https://www.metrotransit.org/nextrip/10238,0,1,,,,
